0_x,0_y,0_x,0_y
2815.9014913363,8024.,2815.9016866011,14681.
2815.9370471758,8032.,2815.9371952337,14689.
2815.9685184282,8040.,2815.9686295313,14698.
2816.0015856547,8048.,2816.0017287058,14707.
2816.0355798525,8056.,2816.0356969160,14718.
2816.0685192865,8064.,2816.0686432642,14732.
2816.1024970335,8072.,2816.1026849074,14736.
2816.1355423254,8080.,2816.1356231493,14745.
2816.1711732668,8088.,2816.1711792273,14751.
2816.2025870604,8096.,2816.2026681227,14756.
2816.2355269713,8104.,2816.2356421274,14763.
2816.2695838732,8112.,2816.269732408,14768.
2816.3025290293,8120.,2816.3026830477,14777.
2816.3364936632,8128.,2816.3366627020,14784.
2816.3699306769,8136.,2816.3699397368,14787.
2816.4051198286,8144.,2816.405214004,14795.
2816.4365505499,8152.,2816.436674766,14804.
2816.4695739073,8160.,2816.4696668905,14814.
2816.5038685125,8168.,2816.5038797182,14822.
2816.5365113539,8176.,2816.5366629881,14830.
2816.5705966276,8184.,2816.5707170290,14836.
2816.6036614699,8192.,2816.6036726755,14843.
2816.6389290613,8200.,2816.6390842718,14849.
2816.6695129198,8208.,2816.6696368975,14861.
2816.7025088591,8216.,2816.7026550097,14868.
2816.7365135473,8224.,2816.7366370482,14876.
2816.7695254606,8232.,2816.7696341795,14881.
2816.8035580439,8240.,2816.8036808294,14892.
2816.836536817,8248.,2816.8366629404,14903.
2816.872886352,8256.,2816.8730165285,14909.
2816.9035329146,8264.,2816.9036859793,14916.
2816.9364775938,8272.,2816.9366182608,14925.
2816.9696075243,8280.,2816.9696258825,14934.
2817.0028940958,8288.,2817.0029532236,14941.
2817.0355026049,8296.,2817.0356516165,14945.
2817.0685776991,8304.,2817.0686747355,14956.
2817.1015006823,8312.,2817.1017429155,14960.
2817.1345180792,8320.,2817.1346520704,14966.
2817.1675981802,8328.,2817.1676341814,14973.
2817.2005664629,8336.,2817.2006387037,14982.
2817.2335173411,8344.,2817.2355567736,14989.
2817.2667352480,8352.,2817.2667435927,14995.
2817.2995638174,8360.,2817.2996868414,15004.
2817.3325797838,8368.,2817.3326083941,15012.
2817.3668915552,8376.,2817.3669533056,15018.
2817.3985125345,8384.,2817.3986295981,15025.
2817.4314936918,8392.,2817.4316436571,15028.
2817.4645339769,8400.,2817.4646889490,15046.
2817.4975568575,8408.,2817.4976820273,15056.
2817.5315415186,8416.,2817.5316628737,15064.
2817.5646356863,8424.,2817.5646750254,15073.
2817.6009778303,8432.,2817.6011030001,15081.
2817.6314772886,8440.,2817.6315972132,15092.
2817.6647960467,8448.,2817.6648055834,15104.
2817.698608808,8456.,2817.6986169142,15109.
2817.7315165323,8464.,2817.7316352648,15121.
2817.7645348829,8472.,2817.7646762652,15130.
2817.797617845,8480.,2817.7976259512,15139.
2817.8305625242,8488.,2817.8306369108,15143.
2817.8635720533,8496.,2817.8637251181,15148.
2817.8966383261,8504.,2817.8966581148,15154.
2817.9295632166,8512.,2817.9296232981,15160.
2817.9649669451,8520.,2817.9651150030,15168.
2817.9966232103,8528.,2817.9967142862,15181.
2818.0295459551,8536.,2818.0296932978,15186.
2818.0635997576,8544.,2818.0637177748,15195.
2818.0966419500,8552.,2818.0966460032,15199.
2818.1305863184,8560.,2818.1306494993,15209.
2818.1634675783,8568.,2818.1636468691,15219.
2818.1988910956,8576.,2818.1989831251,15234.
2818.2295429033,8584.,2818.2296609205,15239.
2818.2625889105,8592.,2818.2626048845,15249.
2818.2965106291,8600.,2818.2966527266,15257.
2818.3294841570,8608.,2818.3296412748,15267.
2818.3635682387,8616.,2818.3636211676,15274.
2818.3965396208,8624.,2818.3966306967,15280.
2818.4328491015,8632.,2818.433007173,15293.
2818.4635969919,8640.,2818.4636241717,15309.
2818.4965597910,8648.,2818.4966160578,15314.
2818.5295275969,8656.,2818.5296446604,15322.
2818.5626889986,8664.,2818.5628189367,15332.
2818.5955387873,8672.,2818.595647983,15344.
2818.6285101694,8680.,2818.6286260409,15350.
2818.6615576071,8688.,2818.6616942209,15350.
2818.6944979948,8696.,2818.6946799082,15355.
2818.7275084776,8704.,2818.7276529593,15366.
2818.7606136126,8712.,2818.7606248182,15370.
2818.7969149870,8720.,2818.7970809263,15375.
2818.8275565428,8728.,2818.8276933951,15385.
2818.8605276865,8736.,2818.860639028,15388.
2818.8946248812,8744.,2818.8946530146,15398.
2818.9274942202,8752.,2818.9276401323,15404.
2818.9615017695,8760.,2818.9617835802,15415.
2818.9944741053,8768.,2818.9946708006,15420.
2819.0308989805,8776.,2819.0310229582,15430.
2819.0615186018,8784.,2819.0616390032,15439.
2819.0946542544,8792.,2819.0946592611,15449.
2819.1285490317,8800.,2819.1286255640,15457.
2819.1615151686,8808.,2819.1616629881,15456.
2819.1955241484,8816.,2819.1956958098,15467.
2819.2285942358,8824.,2819.2287291807,15481.
2819.2648760599,8832.,2819.2650021834,15489.
2819.2954782766,8840.,2819.2957400602,15494.
2819.3285018725,8848.,2819.3286072535,15505.
2819.362514667,8856.,2819.3626319689,15515.
2819.3956121725,8864.,2819.3956231398,15526.
2819.4285618586,8872.,2819.4286219401,15528.
2819.4615179819,8880.,2819.4616743845,15534.
2819.4945365709,8888.,2819.4946736616,15542.
2819.5275601668,8896.,2819.5276762766,15546.
2819.5605315489,8904.,2819.5606724543,15548.
2819.5935816092,8912.,2819.5936366839,15553.
2819.6288947386,8920.,2819.6290466112,15566.
2819.6594666762,8928.,2819.6595887465,15573.
2819.6925324721,8936.,2819.6926864905,15577.
2819.7265350145,8944.,2819.72667139,15585.
2819.7595168871,8952.,2819.7596129698,15594.
2819.7935852331,8960.,2819.7936243338,15601.
2819.8265797419,8968.,2819.8267173094,15603.
2819.8628842157,8976.,2819.8630341810,15614.
2819.8935272020,8984.,2819.8936952871,15622.
2819.9265300554,8992.,2819.926677875,15635.
2819.9604954046,9000.,2819.9606427473,15640.
2819.9934591574,9008.,2819.9937440676,15652.
2820.0265740675,9016.,2820.0266091150,15658.
2820.0595597548,9024.,2820.0596989912,15666.
2820.0925108713,9032.,2820.0926019472,15677.
2820.1255559248,9040.,2820.1256808561,15685.
2820.1585380358,9048.,2820.1586641592,15699.
2820.1916055006,9056.,2820.1916159910,15708.
2820.2269155306,9064.,2820.2270645422,15716.
2820.2575437349,9072.,2820.2576906008,15725.
2820.2905399126,9080.,2820.2906319422,15733.
2820.3235396666,9088.,2820.3236579222,15737.
2820.3569390101,9096.,2820.3570372385,15745.
2820.3895134253,9104.,2820.3896045012,15754.
2820.4225351137,9112.,2820.4226989073,15755.
2820.4556288046,9120.,2820.4556328577,15769.
2820.4884940905,9128.,2820.4885911268,15774.
2820.521531753,9136.,2820.5216500086,15782.
2820.5548617167,9144.,2820.5548719687,15792.
2820.5909761709,9152.,2820.591115169,15806.
2820.6225549502,9160.,2820.6227030081,15812.
2820.6555728239,9168.,2820.6557189745,15818.
2820.689507894,9176.,2820.6896158976,15829.
2820.7225412649,9184.,2820.7226762098,15839.
2820.7565197271,9192.,2820.7566668314,15842.
2820.7895757479,9200.,2820.7896699232,15853.
2820.8250340742,9208.,2820.8251601977,15860.
2820.8565410895,9216.,2820.8566891474,15874.
2820.8895448965,9224.,2820.8896698279,15879.
2820.9235436243,9232.,2820.9236919207,15897.
2820.9565612597,9240.,2820.9566880983,15906.
2820.9905459208,9248.,2820.9906849188,15918.
2821.0235726160,9256.,2821.0237149519,15918.
2821.0590230745,9264.,2821.0591482443,15931.
2821.090545587,9272.,2821.0906326098,15938.
2821.1235453409,9280.,2821.1236907763,15945.
2821.1575707716,9288.,2821.1577426714,15945.
2821.1904942316,9296.,2821.1906275076,15957.
2821.2245084566,9304.,2821.2246083540,15969.
2821.2575365824,9312.,2821.2576789183,15971.
2821.2930256647,9320.,2821.2931517882,15976.
2821.3245615286,9328.,2821.3247029108,15990.
2821.3575586599,9336.,2821.3578638357,15999.
2821.3917745871,9344.,2821.3917848391,16006.
2821.4245325846,9352.,2821.4246429724,16011.
2821.4585875792,9360.,2821.4587089342,16020.
2821.4915026945,9368.,2821.4916478914,16030.
2821.5268399042,9376.,2821.5269889158,16039.
2821.5577089113,9384.,2821.5577189249,16044.
2821.5904931349,9392.,2821.5906698031,16053.
2821.624495439,9400.,2821.6245838923,16060.
2821.6574820799,9408.,2821.6577522081,16069.
2821.6915230078,9416.,2821.6916569990,16080.
2821.7245709223,9424.,2821.7246121687,16084.
2821.7609383387,9432.,2821.7611414713,16092.
2821.7914916796,9440.,2821.7916089815,16109.
2821.8245257658,9448.,2821.8246549887,16108.
2821.8588353914,9456.,2821.8588408751,16118.
2821.8915106577,9464.,2821.8916208071,16122.
2821.925538711,9472.,2821.9256569666,16133.
2821.9585444254,9480.,2821.9586095137,16136.
2821.9949573797,9488.,2821.9951698107,16144.
2822.0254852099,9496.,2822.0255972666,16147.
2822.0586566252,9504.,2822.0586609167,16155.
2822.0926124376,9512.,2822.0926279348,16159.
2822.1255134863,9520.,2822.1256274504,16166.
2822.1595038695,9528.,2822.1596268934,16177.
2822.1926028055,9536.,2822.1926128191,16187.
2822.2289032263,9544.,2822.2290782255,16192.
2822.2594699186,9552.,2822.2597028536,16199.
2822.2924835009,9560.,2822.2926608843,16208.
2822.3265094084,9568.,2822.3266250414,16213.
2822.3595270437,9576.,2822.3596488756,16221.
2822.3935233873,9584.,2822.3936867041,16235.
2822.4265267176,9592.,2822.4266428274,16241.
2822.4628934187,9600.,2822.4631053728,16250.
2822.4935013575,9608.,2822.4936956686,16257.
2822.5264801306,9616.,2822.5266095919,16264.
2822.5605220122,9624.,2822.5606552881,16275.
2822.5934638304,9632.,2822.5936090273,16283.
2822.6275007052,9640.,2822.6276180071,16292.
2822.6606828493,9648.,2822.6607026381,16301.
2822.6970338148,9656.,2822.6971840185,16310.
2822.7284621519,9664.,2822.7285770697,16315.
2822.7615050596,9672.,2822.7616695685,16320.
2822.7955633921,9680.,2822.795705728,16326.
2822.8284980578,9688.,2822.8286620897,16336.
2822.8625222963,9696.,2822.8626455588,16343.
2822.8955854696,9704.,2822.8957278055,16346.
2822.9310011191,9712.,2822.9311262888,16355.
2822.9626457018,9720.,2822.9626547617,16365.
2822.9958676619,9728.,2822.9958757681,16374.
2823.0294822973,9736.,2823.0296270174,16383.
2823.0625941080,9744.,2823.0626022143,10.
2823.0956198496,9752.,2823.0956301016,19.
2823.1285197062,9760.,2823.1286622805,34.
2823.1647900862,9768.,2823.1649410051,43.
2823.1955718321,9776.,2823.1955918593,47.
2823.2285379690,9784.,2823.2286831659,55.
2823.2625016493,9792.,2823.2626199049,66.
2823.2956010622,9800.,2823.2956141752,75.
2823.3295413775,9808.,2823.3296884817,86.
2823.36252778,9816.,2823.3626469893,99.
2823.3988098425,9824.,2823.3989638609,108.
2823.4295031351,9832.,2823.4296433252,115.
2823.4625775141,9840.,2823.4626395029,120.
2823.4955293459,9848.,2823.4956478399,134.
2823.5286931318,9856.,2823.5288521570,139.
2823.5614859385,9864.,2823.5617350859,144.
2823.5945660395,9872.,2823.5946249289,150.
2823.6275617403,9880.,2823.627634458,158.
2823.6604840082,9888.,2823.6606020254,166.
2823.6935514731,9896.,2823.6936194224,166.
2823.7265798372,9904.,2823.7266384882,177.
2823.7627991957,9912.,2823.7629241270,188.
2823.7935151381,9920.,2823.7936662954,200.
2823.8265158457,9928.,2823.8266619963,203.
2823.860492639,9936.,2823.8606299681,212.
2823.893457107,9944.,2823.8937250895,221.
2823.9275140089,9952.,2823.9276611132,234.
2823.9605109018,9960.,2823.9606529993,236.
2823.9969231409,9968.,2823.9972190184,247.
2824.0274824423,9976.,2824.0276862902,259.
2824.0605296415,9984.,2824.0606409830,266.
2824.0948576254,9992.,2824.0948650164,271.
2824.1274382395,10000.,2824.1275872511,286.
2824.1615382952,10008.,2824.1616803927,295.
2824.1945313734,10016.,2824.1946636957,306.
2824.2309159559,10024.,2824.2311238569,309.
2824.2617782873,10032.,2824.2617873472,317.
2824.2945324701,10040.,2824.2946535868,328.
2824.3275236410,10048.,2824.3276619238,331.
2824.3607961458,10056.,2824.3609763903,334.
2824.3935086054,10064.,2824.3936058802,341.
2824.4265248102,10072.,2824.4266628546,349.
2824.4595140738,10080.,2824.4596914572,354.
2824.4925376696,10088.,2824.4926657004,359.
2824.5255166811,10096.,2824.5256566328,368.
2824.5585202498,10104.,2824.5586652083,377.
2824.5915471834,10112.,2824.5935897154,384.
2824.6245366854,10120.,2824.6246866507,388.
2824.6574606222,10128.,2824.6577309889,397.
2824.6905159277,10136.,2824.6906289381,403.
2824.7249435705,10144.,2824.7250894827,415.
2824.7565049452,10152.,2824.7566112799,417.
2824.7894777578,10160.,2824.7896189016,422.
2824.822548799,10168.,2824.8227013868,435.
2824.8554961008,10176.,2824.8556451124,444.
2824.8894860071,10184.,2824.8896250052,453.
2824.9225489420,10192.,2824.9225971026,459.
2824.9589008612,10200.,2824.9590579790,471.
2824.9895009321,10208.,2824.9896268171,479.
2825.0225240511,10216.,2825.0226482672,488.
2825.0555106920,10224.,2825.0556604189,498.
2825.0888494772,10232.,2825.0889975351,506.
2825.1215123457,10240.,2825.1216127199,515.
2825.1544696612,10248.,2825.1545876783,517.
2825.1874939722,10256.,2825.1876358313,525.
2825.2204875273,10264.,2825.2206711096,526.
2825.2534715456,10272.,2825.2536477369,540.
2825.2864949030,10280.,2825.2866360468,543.
2825.3195599836,10288.,2825.3216103834,550.
2825.3524865431,10296.,2825.3526706022,558.
2825.3854929728,10304.,2825.3856319708,566.
2825.4185540003,10312.,2825.4186131281,570.
2825.4528319162,10320.,2825.452984981,580.
2825.4845086855,10328.,2825.4846510214,593.
2825.5175635141,10336.,2825.5176214499,604.
2825.5515317244,10344.,2825.5516540331,608.
2825.584506206,10352.,2825.5846552176,616.
2825.6186277193,10360.,2825.6186508459,622.
2825.6516269964,10368.,2825.6516572756,633.
2825.6869825644,10376.,2825.6871563715,638.
2825.7185575289,10384.,2825.7187043947,648.
2825.7517937941,10392.,2825.751802854,661.
2825.7855135721,10400.,2825.7856287283,673.
2825.8185471815,10408.,2825.8186780733,687.
2825.8524910730,10416.,2825.8525964541,696.
2825.8855602068,10424.,2825.8856341166,700.
2825.9210612101,10432.,2825.9213680548,714.
2825.9527446550,10440.,2825.952753715,716.
2825.9855157656,10448.,2825.9856180472,721.
2826.0196990294,10456.,2826.0197192949,727.
2826.052488975,10464.,2826.0526389403,742.
2826.0865186972,10472.,2826.0866610331,743.
2826.1195632738,10480.,2826.1196383757,750.
2826.1550218386,10488.,2826.1551479620,759.
2826.1865212244,10496.,2826.186641149,769.
2826.219718389,10504.,2826.2197267336,777.
2826.2535917086,10512.,2826.2536098284,785.
2826.2865249437,10520.,2826.2866730017,792.
2826.3207587523,10528.,2826.3207680506,803.
2826.3534919542,10536.,2826.3536371512,811.
2826.3888294024,10544.,2826.3889824671,820.
2826.4194869322,10552.,2826.4196268839,827.
2826.4524931234,10560.,2826.4526461882,836.
2826.4865125937,10568.,2826.4866558832,843.
2826.5194718165,10576.,2826.5195988936,850.
2826.5534855646,10584.,2826.5535713953,862.
2826.5865413469,10592.,2826.5866154951,871.
2826.6228951735,10600.,2826.6230441851,879.
2826.6535214705,10608.,2826.6536506933,888.
2826.6864775938,10616.,2826.6866509241,901.
2826.7206339163,10624.,2826.7206682486,904.
2826.7535409254,10632.,2826.7536658568,912.
2826.7875403685,10640.,2826.7876607699,916.
2826.820503406,10648.,2826.8206521792,926.
2826.8569359106,10656.,2826.8570601267,931.
2826.887468986,10664.,2826.8875879568,937.
2826.9205602926,10672.,2826.9206883234,942.
2826.9545006079,10680.,2826.9546181482,954.
2826.9875132364,10688.,2826.9876391214,962.
2827.0214874071,10696.,2827.021647386,966.
2827.0545424742,10704.,2827.0546585840,974.
2827.0874957365,10712.,2827.0895389837,981.
2827.120520286,10720.,2827.1206261438,989.
2827.1535245699,10728.,2827.153645925,993.
2827.1864926142,10736.,2827.1865777296,1004.
2827.2210802359,10744.,2827.2210890574,1015.
2827.2525111956,10752.,2827.2526642603,1022.
2827.2855171484,10760.,2827.2856461329,1030.
2827.3186599535,10768.,2827.3186709208,1037.
2827.3515402598,10776.,2827.3517500681,1047.
2827.3844837469,10784.,2827.3846010489,1059.
2827.41756957,10792.,2827.4176706595,1063.
2827.4504875464,10800.,2827.4506255907,1076.
2827.4834489149,10808.,2827.4835719389,1085.
2827.5166837496,10816.,2827.5166940016,1094.
2827.5494777483,10824.,2827.5497018618,1099.
2827.5850607676,10832.,2827.5852007193,1105.
2827.6165212912,10840.,2827.6167680544,1111.
2827.6494476122,10848.,2827.6495899481,1114.
2827.6835314554,10856.,2827.6836728377,1122.
2827.7165769858,10864.,2827.7165879530,1129.
2827.7505556864,10872.,2827.7506906313,1138.
2827.7835029883,10880.,2827.7836469931,1143.
2827.8190290255,10888.,2827.8191489500,1149.
2827.850495748,10896.,2827.850644998,1159.
2827.8834957403,10904.,2827.8836089892,1167.
2827.9165844244,10912.,2827.9166015906,1181.
2827.9494978708,10920.,2827.9496378225,1187.
2827.9834627432,10928.,2827.9835778994,1194.
2828.0166661066,10936.,2828.0166861338,1205.
2828.0527819914,10944.,2828.0529329104,1211.
2828.083479814,10952.,2828.0836560053,1216.
2828.1165246290,10960.,2828.1165987772,1225.
2828.1504682821,10968.,2828.1505784315,1234.
2828.1834842486,10976.,2828.1836311144,1241.
2828.2175127787,10984.,2828.2176496309,1249.
2828.250460319,10992.,2828.2506019396,1261.
2828.2868201059,11000.,2828.2869700712,1271.
2828.3175031466,11008.,2828.3176001829,1279.
2828.3504807276,11016.,2828.3506209177,1287.
2828.3845187945,11024.,2828.3846530241,1293.
2828.4176670832,11032.,2828.4176751894,1300.
2828.4515401644,11040.,2828.4516624731,1309.
2828.4844679159,11048.,2828.484599523,1313.
2828.5208901686,11056.,2828.5210081858,1321.
2828.5515505594,11064.,2828.5516113562,1329.
2828.5844899935,11072.,2828.5846211237,1340.
2828.6187156958,11080.,2828.6187242788,1341.
2828.6515542788,11088.,2828.6516360563,1353.
2828.6854869646,11096.,2828.6856195253,1365.
2828.7186269087,11104.,2828.7186321539,1375.
2828.7548591417,11112.,2828.7549421114,1381.
2828.7854530138,11120.,2828.7855908198,1388.
2828.8184627813,11128.,2828.818581037,1400.
2828.8524941725,11136.,2828.8526484293,1409.
2828.8854619784,11144.,2828.8856100363,1420.
2828.9194902701,11152.,2828.9196130556,1424.
2828.9525498671,11160.,2828.9526249689,1436.
2828.9888271612,11168.,2828.9889532847,1445.
2829.0195504946,11176.,2829.0196193976,1453.
2829.0524615568,11184.,2829.0525764746,1462.
2829.0865296644,11192.,2829.0866777224,1470.
2829.1195129675,11200.,2829.1196488661,1481.
2829.1524807734,11208.,2829.1527287287,1483.
2829.1855117602,11216.,2829.1856219095,1494.
2829.2185940069,11224.,2829.2186214251,1494.
2829.2514869494,11232.,2829.251622848,1508.
2829.2845136446,11240.,2829.284651689,1511.
2829.3174711985,11248.,2829.3176285547,1515.
2829.3529199881,11256.,2829.3530740065,1524.
2829.3835255427,11264.,2829.3836166186,1532.
2829.4165264887,11272.,2829.4165925306,1536.
2829.4495147986,11280.,2829.4495918078,1546.
2829.4828211588,11288.,2829.4829732699,1556.
2829.5156242174,11296.,2829.5156385225,1566.
2829.5485214514,11304.,2829.5486451906,1570.
2829.5815257353,11312.,2829.5816437525,1577.
2829.6144875807,11320.,2829.6145877165,1587.
2829.6475197596,11328.,2829.6476415915,1599.
2829.6805524153,11336.,2829.6806828303,1606.
2829.7135137838,11344.,2829.7158498091,1616.
2829.7467622084,11352.,2829.7467662615,1626.
2829.7795199675,11360.,2829.7796372694,1635.
2829.8125807566,11368.,2829.8125967306,1643.
2829.8467931074,11376.,2829.8469182772,1655.
2829.8785230440,11384.,2829.8786060137,1665.
2829.9115070624,11392.,2829.9116460604,1676.
2829.9445270819,11400.,2829.9446014685,1679.
2829.9774762911,11408.,2829.977598123,1688.
2830.0116025728,11416.,2830.0116524023,1694.
2830.0445451063,11424.,2830.0446857733,1700.
2830.0809060854,11432.,2830.0810601038,1705.
2830.1115452570,11440.,2830.1116942686,1711.
2830.1444622797,11448.,2830.1445984167,1721.
2830.1784526629,11456.,2830.1785721106,1727.
2830.2116123957,11464.,2830.2116331381,1733.
2830.2445256037,11472.,2830.2446228785,1739.
2830.2774769587,11480.,2830.2775949759,1749.
2830.3105625433,11488.,2830.3107003492,1756.
2830.3435179514,11496.,2830.3436738772,1766.
2830.3764969629,11504.,2830.3766428751,1775.
2830.4095455927,11512.,2830.4096097273,1784.
2830.4450179857,11520.,2830.4451429171,1793.
2830.476548366,11528.,2830.4766995234,1795.
2830.5095466894,11536.,2830.5096587462,1805.
2830.5438107771,11544.,2830.5438186449,1816.
2830.5764848513,11552.,2830.5766059679,1824.
2830.6105841917,11560.,2830.6106483263,1830.
2830.6435519976,11568.,2830.6436914724,1843.
2830.6789821905,11576.,2830.6791331095,1854.
2830.7106317801,11584.,2830.7106456083,1863.
2830.7436153216,11592.,2830.7436742109,1864.
2830.777476005,11600.,2830.7776691240,1878.
2830.81047862,11608.,2830.8105999750,1880.
2830.844536714,11616.,2830.8446800036,1888.
2830.8775138182,11624.,2830.8776578230,1893.
2830.9130653662,11632.,2830.9132117552,1899.
2830.9444817824,11640.,2830.9446236414,1908.
2830.9774817747,11648.,2830.9776272101,1911.
2831.0116340441,11656.,2831.0116552633,1916.
2831.0444969458,11664.,2831.0446459574,1923.
2831.0784773153,11672.,2831.0786239428,1935.
2831.1117526812,11680.,2831.1117617411,1942.
2831.1470107359,11688.,2831.1472217363,1946.
2831.17852848,11696.,2831.1786815447,1955.
2831.2114757818,11704.,2831.2115959448,1964.
2831.2448007387,11712.,2831.2448100371,1976.
2831.2774714750,11720.,2831.2776614946,1983.
2831.3114392084,11728.,2831.311623506,1993.
2831.3444954676,11736.,2831.3446440024,1999.
2831.3807832522,11744.,2831.3809372706,2011.
2831.4115163607,11752.,2831.4116143507,2015.
2831.4445003790,11760.,2831.4445924086,2027.
2831.4784616751,11768.,2831.4786178393,2036.
2831.5114914698,11776.,2831.5115885061,2046.
2831.5454813761,11784.,2831.5456384939,2055.
2831.5784956736,11792.,2831.5786136908,2066.
2831.6149844450,11800.,2831.6151184363,2073.
2831.6454970163,11808.,2831.645646028,2077.
2831.6785165590,11816.,2831.6786670012,2084.
2831.7116362375,11824.,2831.7116562647,2092.
2831.7447807116,11832.,2831.7449869436,2096.
2831.7775179667,11840.,2831.7776669783,2104.
2831.8104535860,11848.,2831.8105730337,2110.
2831.8435658735,11856.,2831.8436269087,2116.
2831.87647932,11864.,2831.8766793532,2127.
2831.9094831270,11872.,2831.9096023363,2137.
2831.9425057692,11880.,2831.9426225943,2141.
2831.9789461416,11888.,2831.9790651125,2147.
2832.0095354838,11896.,2832.0096675676,2157.
2832.0425094885,11904.,2832.0426284594,2165.
2832.0754730028,11912.,2832.0756181997,2172.
2832.1087497992,11920.,2832.1089436335,2181.
2832.1414815706,11928.,2832.1416193766,2190.
2832.1745139879,11936.,2832.1746238989,2202.
2832.2076570315,11944.,2832.2076784891,2208.
2832.2404908461,11952.,2832.2406720442,2215.
2832.2734946531,11960.,2832.2736179155,2226.
2832.3065404219,11968.,2832.3066014570,2241.
2832.3429610056,11976.,2832.3430940432,2250.
2832.3734857363,11984.,2832.3736349863,2256.
2832.4066526217,11992.,2832.4066616816,2265.
2832.4405178351,12000.,2832.4406348986,2273.
2832.4734551233,12008.,2832.4735791010,2272.
2832.5086104197,12016.,2832.5087227148,2285.
2832.5415286345,12024.,2832.541642837,2294.
2832.5770222468,12032.,2832.5771722120,2302.
2832.6085268778,12040.,2832.6086618227,2304.
2832.6414918226,12048.,2832.6416088862,2314.
2832.6755258364,12056.,2832.6755890173,2323.
2832.7084819597,12064.,2832.7086312098,2331.
2832.74250143,12072.,2832.7426244539,2338.
2832.7754906935,12080.,2832.7756299299,2351.
2832.8108159823,12088.,2832.8109626097,2358.
2832.8414587301,12096.,2832.8416237158,2371.
2832.8744966311,12104.,2832.8746456427,2375.
2832.9088033957,12112.,2832.908812694,2382.
2832.9414951128,12120.,2832.9416190905,2395.
2832.9754483027,12128.,2832.97565525,2400.
2833.0085048002,12136.,2833.0086218638,2406.
2833.0449082178,12144.,2833.0449871344,2416.
2833.0754434389,12152.,2833.0756265444,2430.
2833.1084768099,12160.,2833.1086196226,2442.
2833.1425766272,12168.,2833.1425837797,2445.
2833.1754965109,12176.,2833.1756498140,2453.
2833.2094759268,12184.,2833.2096168322,2464.
2833.2424945158,12192.,2833.2426165861,2470.
2833.2788106722,12200.,2833.279020719,2472.
2833.3094579500,12208.,2833.3096379561,2477.
2833.3424736780,12216.,2833.3426186365,2488.
2833.3765217585,12224.,2833.3766335768,2492.
2833.409433536,12232.,2833.4095777792,2498.
2833.4435385985,12240.,2833.4436108393,2505.
2833.4764994902,12248.,2833.4766146464,2513.
2833.5130419058,12256.,2833.5130512041,2523.
2833.5434583944,12264.,2833.5435985846,2528.
2833.576488666,12272.,2833.5766369623,2537.
2833.6094667238,12280.,2833.6096855921,2543.
2833.6427523417,12288.,2833.642871551,2555.
2833.6755351347,12296.,2833.6756643576,2558.
2833.7084867281,12304.,2833.708602838,2565.
2833.7414719385,12312.,2833.7416898531,2574.
2833.774503879,12320.,2833.7746378702,2584.
2833.8074971956,12328.,2833.8075725359,2585.
2833.8405184073,12336.,2833.8406533522,2595.
2833.8768750948,12344.,2833.8770221991,2606.
2833.9075748247,12352.,2833.9075950903,2615.
2833.9405056757,12360.,2833.9406430048,2623.
2833.9745044035,12368.,2833.9746276659,2630.
2834.0076505465,12376.,2834.007672481,2641.
2834.0415078920,12384.,2834.0416287703,2650.
2834.0744847578,12392.,2834.0745980066,2650.
2834.1074926180,12400.,2834.1095144076,2657.
2834.1405112070,12408.,2834.140669517,2665.
2834.1734763903,12416.,2834.1735996527,2676.
2834.2066454214,12424.,2834.2066666407,2678.
2834.2408520502,12432.,2834.2410020155,2686.
2834.2724587244,12440.,2834.2725743574,2695.
2834.3054677767,12448.,2834.3055817408,2702.
2834.3384625239,12456.,2834.3386034292,2708.
2834.3715044779,12464.,2834.3716193956,2719.
2834.4044958872,12472.,2834.4046439451,2728.
2834.4374899191,12480.,2834.4376289171,2735.
2834.4705471319,12488.,2834.4705843252,2742.
2834.5034941954,12496.,2834.5036091131,2755.
2834.5364815516,12504.,2834.5366241259,2761.
2834.5695266050,12512.,2834.5696949286,2773.
2834.6048721594,12520.,2834.6051351351,2781.
2834.6355094236,12528.,2834.6356534285,2792.
2834.6684777063,12536.,2834.6686510367,2802.
2834.702545814,12544.,2834.7026051802,2809.
2834.7354456705,12552.,2834.7356266302,2819.
2834.7695037645,12560.,2834.7696527762,2833.
2834.8025087637,12568.,2834.8026267809,2839.
2834.8388709349,12576.,2834.8389970583,2847.
2834.86947792,12584.,2834.8695959372,2852.
2834.9025546831,12592.,2834.9025916380,2860.
2834.9365045351,12600.,2834.9366189760,2868.
2834.9695040506,12608.,2834.9696099085,2874.
2835.0034674925,12616.,2835.0035883707,2881.
2835.0365351957,12624.,2835.0366684717,2888.
2835.0697814745,12632.,2835.0715266985,2898.
2835.1025912089,12640.,2835.102595262,2903.
2835.1354624552,12648.,2835.135634355,2908.
2835.1686345858,12656.,2835.1686429304,2920.
2835.2029761595,12664.,2835.2031611723,2932.
2835.2345315737,12672.,2835.2346867842,2943.
2835.2675551695,12680.,2835.2677101416,2951.
2835.3015364927,12688.,2835.3017360491,2958.
2835.3344792647,12696.,2835.3346111101,2968.
2835.3684388918,12704.,2835.3686694426,2978.
2835.4015197081,12712.,2835.4016556067,2985.
2835.4369961542,12720.,2835.4371482653,2993.
2835.4685613436,12728.,2835.4687144083,3007.
2835.5015165133,12736.,2835.5016457361,3022.
