0_x,0_y,0_x,0_y
5.6432880321,49.,5.6451081195,17.
5.6452449718,68.,5.6471070209,-24.
5.6472460189,75.,5.649109737,-44.
5.6491991439,62.,5.6511060157,-35.
5.6512869754,41.,5.6531089702,-15.
5.6532451072,36.,5.6551350513,14.
5.655272142,30.,5.6571079650,25.
5.6571990409,28.,5.6591488281,29.
5.6592878261,26.,5.6611079135,55.
5.6612891116,18.,5.6631111064,46.
5.6632489124,33.,5.6651152530,40.
5.6652492442,55.,5.6671263137,30.
5.6672572055,61.,5.6691237846,23.
5.6692561069,60.,5.6710969367,11.
5.6712321201,54.,5.6730960765,0.
5.6732310214,54.,5.6751080909,-4.
5.6752880969,52.,5.6771510997,-22.
5.6772891441,58.,5.6791097083,-68.
5.6792458453,67.,5.6811088481,-109.
5.6812449851,69.,5.6831070342,-131.
5.6832879939,58.,5.6851419368,-115.
5.6852830806,39.,5.687115089,-79.
5.6872481265,28.,5.6891130367,-44.
5.6892889896,24.,5.6911519924,-13.
5.6912881294,22.,5.6931520858,5.
5.6932879844,23.,5.6951090255,11.
5.6952449241,20.,5.6971079269,23.
5.697289125,17.,5.6991096893,52.
5.6992460647,11.,5.7011090675,51.
5.7012881198,24.,5.7031070152,50.
5.7032450595,37.,5.7052129665,48.
5.7053951183,33.,5.7071079173,52.
5.7072459617,32.,5.709151403,51.
5.7092446246,42.,5.7111090579,36.
5.7112461486,62.,5.7131530204,3.
5.7132910648,76.,5.7151581207,-31.
5.7152921119,73.,5.7171441474,-44.
5.7172631183,66.,5.7190977493,-31.
5.7192298332,50.,5.7211529174,-8.
5.7212890544,46.,5.7231530109,1.
5.7232901016,44.,5.7251089969,13.
5.7252451339,35.,5.7271090904,29.
5.7272459426,26.,5.7291513839,61.
5.7292875209,19.,5.7311085620,68.
5.7312907138,37.,5.7331088939,49.
5.7332459846,61.,5.7351080337,25.
5.7352451244,70.,5.737337009,9.
5.7374719539,63.,5.739151136,26.
5.7392739215,51.,5.7411414543,22.
5.7412680545,54.,5.7430931487,9.
5.7432350078,66.,5.7451230445,-24.
5.7452570358,69.,5.747123138,-54.
5.7472580829,64.,5.7491098800,-89.
5.7492457786,60.,5.7511102119,-112.
5.7512463489,59.,5.7531093517,-105.
5.7532893577,51.,5.7551523605,-79.
5.7553302207,45.,5.7571093002,-45.
5.7572461524,37.,5.7592846313,-31.
5.7592889228,32.,5.7611230769,-9.
5.7612580219,22.,5.7631310382,15.
5.7632609763,13.,5.7651220718,34.
5.7652520099,15.,5.7671541133,47.
5.7672900119,26.,5.7691227355,40.
5.7692569652,35.,5.7711531082,33.
5.7712899604,37.,5.7731100478,48.
5.7732471385,33.,5.7751089492,56.
5.7752889552,40.,5.7771519580,52.
5.7772900024,55.,5.7791525283,34.
5.7792891422,63.,5.7811111369,1.
5.7812460819,68.,5.7831510463,-19.
5.7832890907,67.,5.7851399341,-27.
5.7852779785,68.,5.7871099868,-35.
5.7872909465,69.,5.7891029277,-40.
5.7892300048,66.,5.7911220947,-22.
5.7913001933,46.,5.7931233802,5.
5.7932583251,24.,5.7951091686,29.
5.7952462592,20.,5.7971102157,61.
5.7972463527,26.,5.7991095939,58.
5.7992895999,38.,5.8011087337,39.
5.8012458244,51.,5.8031078735,34.
5.8032468715,50.,5.8051387229,24.
5.805277721,56.,5.8071676650,45.
5.8072966495,58.,5.8091167369,31.
5.8092957893,65.,5.8111168304,-3.
5.8112524906,74.,5.8131178775,-18.
5.813205854,62.,5.8151315608,-30.
5.8152667442,53.,5.8171278396,-55.
5.8172627845,56.,5.8191017070,-88.
5.8192356983,62.,5.821092979,-98.
5.8212260166,63.,5.8231660285,-103.
5.8232959667,54.,5.8251451412,-82.
5.825276033,36.,5.8271149555,-34.
5.8272460857,9.,5.8291260162,-4.
5.8292600074,3.,5.8311234870,7.
5.8312579551,21.,5.8331390777,25.
5.8332730689,19.,5.8350960174,39.
5.8352121272,17.,5.8371230522,32.
5.8373021045,20.,5.8391240993,44.
5.8392580905,15.,5.8411230007,62.
5.8412579456,22.,5.8430971065,64.
5.8432310977,32.,5.8451229492,43.
5.8453010478,45.,5.8471239963,30.
5.8472589412,46.,5.8491336265,7.
5.8492640415,53.,5.8511010566,-13.
5.8512309947,60.,5.8531230846,-29.
5.8533009448,66.,5.8551241317,-58.
5.855258123,70.,5.8571521201,-55.
5.8572470107,52.,5.8591107288,-31.
5.8592468658,28.,5.861153976,7.
5.8612901130,10.,5.8631519237,34.
5.8632890144,12.,5.8651551166,54.
5.8652500072,20.,5.8671099105,50.
5.8672479549,29.,5.8691107192,36.
5.8692916789,36.,5.8711608806,28.
5.8712917724,41.,5.8731380859,39.
5.8732289234,40.,5.8750940719,42.
5.8752349773,50.,5.8771239677,21.
5.8773020664,57.,5.8791231075,-6.
5.8792590061,55.,5.8811303535,-5.
5.8812693515,44.,5.8831092277,-33.
5.8832472720,47.,5.8851543823,-43.
5.8852902809,52.,5.8871091762,-76.
5.8872472205,59.,5.8891095081,-98.
5.8892477908,60.,5.8911501327,-104.
5.8912910381,47.,5.8931640544,-79.
5.8932939926,28.,5.8951579490,-34.
5.8952909866,6.,5.8971110740,5.
5.8972479263,-2.,5.8991118827,30.
5.8992470661,5.,5.9011570373,27.
5.9012900749,13.,5.9031120696,33.
5.9032899299,9.,5.9051131168,44.
5.9052471080,8.,5.9071110645,49.
5.9073339858,10.,5.9091254630,53.
5.9092587390,27.,5.9111327091,62.
5.9112628856,28.,5.9131018081,57.
5.9132319846,32.,5.9151250282,30.
5.9153040805,41.,5.9171599307,16.
5.9172920146,51.,5.9191430965,-2.
5.9192711273,63.,5.9210938373,-29.
5.9212359348,63.,5.9231249252,-57.
5.9233039775,64.,5.9251109519,-66.
5.9252489963,47.,5.9271530071,-45.
5.9272500434,30.,5.9290980258,-6.
5.9292320171,12.,5.9311229148,29.
5.9313022056,11.,5.9331242004,38.
5.9332593837,21.,5.9351233402,39.
5.9352601924,28.,5.9370981613,35.
5.9372321525,30.,5.9391614356,29.
5.9392959037,38.,5.9411720195,36.
5.9413000503,48.,5.9431120315,27.
5.9432469764,56.,5.9451109329,9.
5.9452470699,60.,5.9471539417,-8.
5.9472919860,53.,5.9491244712,-14.
5.9492589393,47.,5.9511100211,-25.
5.9512480655,45.,5.9531110683,-37.
5.9532479205,53.,5.9551531234,-83.
5.9552909293,67.,5.9571849265,-110.
5.9572469154,70.,5.9591118255,-97.
5.9592477241,48.,5.961111919,-77.
5.9612029949,35.,5.9631620803,-25.
5.9632951179,10.,5.9651359477,16.
5.9652661243,3.,5.9671129146,27.
5.9672480979,12.,5.9691537776,29.
5.9692899146,15.,5.9711560169,43.
5.9712919154,6.,5.9731539646,52.
5.9732910552,7.,5.9751111427,53.
5.9752479949,18.,5.9771551051,62.
5.9772910037,29.,5.9791535297,54.
5.9792899051,32.,5.9811328807,46.
5.9812721172,35.,5.983110086,47.
5.9832469383,40.,5.9851550021,48.
5.9853669563,50.,5.9871591487,4.
5.9872950473,74.,5.9891330161,-43.
5.9892610469,78.,5.9910987773,-60.
5.9912318149,64.,5.9931241432,-63.
5.9933029571,43.,5.9951239982,-29.
5.9952589431,27.,5.9971550861,-1.
5.9972909847,22.,5.9991120258,10.
5.9992503085,27.,6.0011543193,31.
6.0012911716,25.,6.0031532207,32.
6.0032483497,22.,6.0051382938,29.
6.0052842059,34.,6.007253305,36.
6.0072561660,42.,6.0091544547,27.
6.0092920223,57.,6.0111249843,17.
6.0112599292,63.,6.0131119647,6.
6.0132500091,56.,6.0150960841,-12.
6.0152391353,55.,6.0171629348,-10.
6.0172919193,49.,6.019125835,-18.
6.0192603031,56.,6.0211113849,-52.
6.0212513366,65.,6.0230993190,-86.
6.0232342639,70.,6.0251542487,-109.
6.0252913394,67.,6.0271543422,-101.
6.0272911945,53.,6.0291117587,-75.
6.0292483726,41.,6.0311132827,-22.
6.0312482276,25.,6.0331531921,0.
6.0332912364,19.,6.0351902404,7.
6.0353280464,22.,6.0371149936,19.
6.0372499385,15.,6.0391050735,37.
6.0392331043,8.,6.0411547580,68.
6.0412897029,2.,6.0431538978,59.
6.0432912269,22.,6.0451113143,61.
6.0452481666,28.,6.0471543231,52.
6.0473362365,30.,6.0491258064,60.
6.0492607513,30.,6.0511247077,73.
6.0512601295,38.,6.053099052,43.
6.0532330432,59.,6.0551873603,4.
6.0553282657,75.,6.0571543136,-25.
6.057295219,64.,6.0591555991,-51.
6.0592929283,59.,6.0611120620,-45.
6.0612489143,42.,6.063161985,-34.
6.0632931152,38.,6.0651639858,-13.
6.0652941623,32.,6.0671552577,9.
6.0672911563,18.,6.0691117206,25.
6.0692469039,12.,6.0711547294,42.
6.0712918201,10.,6.0731557765,41.
6.0732919135,26.,6.0751539626,40.
6.0752910533,44.,6.0771111408,24.
6.0772489467,54.,6.0791555801,2.
6.0792907634,55.,6.0811547199,6.
6.0812908569,39.,6.0831240573,-5.
6.0832599559,40.,6.0851320186,-12.
6.0852660098,44.,6.0871631065,-23.
6.0872961440,51.,6.0891269603,-56.
6.0893041053,59.,6.0911120334,-97.
6.091247932,63.,6.0931121269,-120.
6.0932480254,62.,6.0951551357,-106.
6.0952919879,44.,6.0971549907,-74.
6.0972930351,36.,6.0991131225,-30.
6.0992509284,26.,6.1011110702,-12.
6.1012491145,23.,6.103154079,-2.
6.1032921233,21.,6.1051961341,20.
6.1053320327,3.,6.1072479644,27.
6.1072520175,6.,6.1090969005,63.
6.1092387595,-2.,6.1111260810,68.
6.1112610259,9.,6.1131559768,55.
6.1132940212,21.,6.1151160159,55.
6.115252153,21.,6.1171623626,68.
6.1172932544,20.,6.1191557803,77.
6.1192916789,32.,6.1211570659,44.
6.1212939182,57.,6.1231120982,5.
6.1232501426,70.,6.1251551071,-24.
6.1253351131,63.,6.1271261134,-28.
6.1272610584,52.,6.1291250148,-22.
6.1292597213,43.,6.1311000743,-31.
6.1312340656,44.,6.1331550041,-10.
6.1332920947,35.,6.1351560512,7.
6.1352931419,17.,6.1371609130,38.
6.1372951427,8.,6.1391309657,47.
6.1392599502,16.,6.1411608615,45.
6.1412917533,34.,6.1431557098,40.
6.1432923236,52.,6.1451133647,23.
6.1452492633,57.,6.1471122661,1.
6.1472493568,57.,6.1491567054,3.
6.1492918887,42.,6.1511570373,3.
6.1512929359,40.,6.153154985,8.
6.1532920757,44.,6.1551109710,-17.
6.1552509227,56.,6.1571549335,-72.
6.1572951236,71.,6.1592527786,-104.
6.1593030849,61.,6.1611129203,-114.
6.161250011,53.,6.1631199279,-110.
6.1632529655,46.,6.1651679435,-82.
6.1652990737,44.,6.1671580234,-43.
6.1672929683,37.,6.1691399970,-16.
6.1692730346,29.,6.1710959831,-7.
6.1712380805,29.,6.1731261173,5.
6.1733049312,17.,6.1751259723,33.
6.1752609172,10.,6.1771129527,62.
6.1772500434,8.,6.1791123309,52.
6.1792487064,25.,6.1811558166,49.
6.1812929073,30.,6.1831549564,62.
6.1832920471,20.,6.1851140418,63.
6.1852821269,27.,6.1871570506,64.
6.1873389640,46.,6.1891409316,43.
6.1892639556,59.,6.1911560455,6.
6.1912919441,68.,6.1931129852,-26.
6.1932491222,69.,6.1951550403,-26.
6.195336,56.,6.1971250930,-16.
6.1972619453,55.,6.1991571346,-17.
6.1992920795,51.,6.2011140743,-10.
6.2012499729,47.,6.2031549373,8.
6.2033361354,27.,6.2051600375,24.
6.2052940288,22.,6.2072650352,53.
6.2072910228,20.,6.2090999046,66.
6.2092348495,38.,6.2111269393,41.
6.2113050380,61.,6.2131329933,25.
6.2132650771,62.,6.2151700416,15.
6.2152971187,58.,6.2171009937,13.
6.2172349849,55.,6.2191258827,18.
6.2193039813,61.,6.2211281219,8.
6.2212630668,66.,6.2231270233,-27.
6.2232610145,69.,6.2251120963,-72.
6.2252501407,71.,6.2271560588,-101.
6.2272941032,57.,6.2291554370,-108.
6.2292925277,54.,6.2311128536,-101.
6.2312497058,51.,6.2331129470,-84.
6.2332500377,49.,6.2351910034,-55.
6.2353331008,45.,6.2371601024,-31.
6.2372940936,28.,6.2391270557,-15.
6.2392620006,28.,6.2410999694,10.
6.2412349143,18.,6.2431260505,33.
6.2433039108,22.,6.245126144,45.
6.2452620426,28.,6.2471131244,46.
6.2472509303,30.,6.2491151252,41.
6.2492510238,31.,6.2511559882,49.
6.2512930789,27.,6.2531551280,66.
6.2532941261,37.,6.2551490226,62.
6.2553509631,48.,6.2571910777,26.
6.2573369899,66.,6.2591577926,5.
6.2592936912,64.,6.2611559787,-7.
6.2612930694,61.,6.2631219783,-20.
6.2632540622,66.,6.2651671329,-23.
6.2653440395,65.,6.2671560207,-32.
6.2672959724,56.,6.2691558757,-25.
6.2692920127,41.,6.2711149612,5.
6.2712520519,22.,6.2731560626,34.
6.2733360687,19.,6.2751559177,57.
6.2752930084,27.,6.2771550575,59.
6.2772940555,36.,6.2791134277,43.
6.2792490878,48.,6.2811569133,34.
6.2813369193,51.,6.2831250587,39.
6.2832619109,53.,6.2851580539,44.
6.2852939525,59.,6.2871040263,26.
6.2872361102,68.,6.2891336837,-12.
6.2893039146,75.,6.2911559501,-36.
6.2912930408,60.,6.2931569972,-51.
6.2932940879,49.,6.2951129833,-64.
6.2952500739,45.,6.2971550384,-84.
6.2972940364,53.,6.2991572776,-104.
6.2992931762,63.,6.3011142173,-100.
6.3012503543,53.,6.3031133571,-83.
6.3032502094,41.,6.3051942745,-48.
6.3053261199,19.,6.3071600356,-10.
6.3072930732,6.,6.3091508308,22.
6.309268848,6.,6.3111158767,34.
6.3112520137,13.,6.3131579318,24.
6.3132950225,27.,6.3151630321,38.
6.3152979770,16.,6.3171349922,38.
6.3172630229,20.,6.3191009918,56.
6.3192340293,19.,6.3211580673,52.
6.3212949195,34.,6.32312812,45.
6.3232630649,42.,6.3251129546,24.
6.3252500453,45.,6.3271130481,5.
6.3272503772,54.,6.3291565337,4.
6.3292929092,56.,6.3311580577,-17.
6.3312939563,67.,6.3331130901,-45.
6.3332499423,72.,6.3351570525,-59.
6.3353370586,60.,6.3371299663,-28.
6.3372630039,33.,6.3391410270,16.
6.3393129268,12.,6.3411070266,40.
6.3412341037,17.,6.3431271472,54.
6.3433052459,23.,6.3451281944,51.
6.3452633777,26.,6.3471273341,39.
6.3472632327,39.,6.3491140762,44.
6.3492499748,43.,6.3511399188,39.
6.3513180175,54.,6.3531400123,30.
6.3532740035,62.,6.3551389137,22.
6.3552731433,61.,6.3571289935,-1.
6.3572420039,57.,6.3591288486,-13.
6.3593057552,51.,6.3611570754,-29.
6.3612951198,51.,6.3631640830,-39.
6.3632980743,48.,6.3651091018,-79.
6.3652380863,61.,6.3671299377,-105.
6.3673061290,64.,6.3691290775,-109.
6.3692630687,46.,6.3711568275,-83.
6.3712510028,33.,6.3730980316,-44.
6.3732420364,12.,6.3751279273,0.
6.3753060260,3.,6.3771571079,14.
6.3772949138,12.,6.3791569629,20.
6.3792930999,17.,6.3811150947,26.
6.3812509933,18.,6.3831390300,37.
6.3833171287,14.,6.3851419845,63.
6.3853079238,12.,6.3871299186,68.
6.3872641483,26.,6.3891130843,50.
6.3892389694,41.,6.3911577621,44.
6.3912929454,40.,6.3931559482,33.
6.3932949462,43.,6.39511408,8.
6.3952509322,58.,6.3971570888,1.
6.3972953716,66.,6.3991581359,-29.
6.3992930808,70.,6.4011589446,-56.
6.401294128,66.,6.4031130233,-57.
6.4032510677,49.,6.4051920333,-39.
6.4053789535,39.,6.407174007,2.
6.4072939315,29.,6.4091586032,24.
6.4092947402,24.,6.4111153045,42.
6.4112533489,26.,6.4131423393,45.
6.4133173385,24.,6.4151481548,39.
6.4152752319,35.,6.4171723285,39.
6.4172972598,45.,6.4191147247,42.
6.4192501464,56.,6.4211579719,25.
6.4213370242,64.,6.4231580654,13.
6.4232961097,55.,6.4251579204,3.
6.4252940574,52.,6.4271141448,-4.
6.4272519508,49.,6.4291578689,-4.
6.4293381133,52.,6.4311279216,-39.
6.4312650123,64.,6.4331580558,-90.
6.4332939544,71.,6.4351140418,-105.
6.4352511325,60.,6.4371620574,-99.
6.4372960487,41.,6.4391669193,-70.
6.4392973342,31.,6.4411298194,-33.
6.4413050571,20.,6.4431020179,-5.
6.4432360092,16.,6.4451290527,6.
6.4453059593,19.,6.4471570411,21.
6.4472950855,5.,6.4491580882,28.
6.4492949405,11.,6.4511019149,54.
6.4512361446,8.,6.4531570831,68.
6.4532939353,19.,6.4551893630,50.
6.4553312221,36.,6.4572082916,40.
6.4573012748,38.,6.4591156402,45.
6.4592517772,35.,6.4611569801,58.
6.4612969318,39.,6.4631339469,31.
6.4633101383,63.,6.4651380935,-2.
6.465267078,76.,6.4671060005,-46.
6.4672349849,72.,6.4691287437,-61.
6.4693049350,60.,6.4711591163,-46.
6.4712959686,42.,6.4731151023,-23.
6.4732531467,30.,6.4751581111,-9.
6.4753390708,32.,6.4771279254,3.
6.4773069778,27.,6.4791287341,19.
6.4792617717,18.,6.4811171451,40.
6.4812520900,16.,6.4831570545,56.
6.4833380142,21.,6.4851590553,49.
6.4853321472,46.,6.4871601024,19.
6.4872991004,59.,6.4891117969,2.
6.4892438808,62.,6.4911300102,7.
6.4913069167,46.,6.4931279579,13.
6.4933070102,40.,6.4951280513,11.
6.4953059116,42.,6.4971019187,-15.
6.4972371021,55.,6.4991601863,-50.
6.4993382850,66.,6.5011602798,-83.
6.5012952247,57.,6.5031572738,-102.
6.5032953182,53.,6.5051483074,-91.
6.5052842059,42.,6.5071572223,-71.
6.5072952667,40.,6.5091985622,-35.
6.5092951217,31.,6.5111609855,-5.
6.5112959304,17.,6.5131160178,0.
6.5132540622,15.,6.5151659408,23.
6.5152980247,1.,6.5171660343,49.
6.5172959724,-2.,6.5191596904,60.
6.5192519584,10.,6.5211173454,61.
6.5212541976,17.,6.5231303134,49.
6.5233072200,25.,6.5251583019,58.
6.5252951541,19.,6.527159349,57.
6.5272523322,29.,6.5291146198,67.
6.5292519489,41.,6.5311590591,34.
6.5312949577,59.,6.5331579604,-6.
6.5332950511,67.,6.5351549545,-40.
6.5352541366,62.,6.5371509948,-48.
6.5372771182,50.,6.5391503730,-33.
6.5392753043,37.,6.5411466518,-37.
6.5412739673,39.,6.5431319633,-22.
6.5432640472,32.,6.545129911,-6.
6.5453499713,18.,6.5471600452,22.
6.5472959438,4.,6.5491599002,49.
6.5492950836,2.,6.5511149326,45.
6.5512529769,21.,6.5531910816,38.
6.5533722797,41.,6.5552472034,19.
6.5553423324,49.,6.5572012821,-4.
6.5573293128,48.,6.5591164985,3.
6.5592540660,37.,6.5611592689,19.
6.5613411823,33.,6.5631402889,7.
6.5633093276,49.,6.5651682773,-26.
6.5652972617,56.,6.5671161571,-52.
6.5672522941,58.,6.569157497,-88.
6.5693410793,54.,6.5711299339,-119.
6.5713080325,59.,6.5731300273,-87.
6.5732640186,36.,6.5751160541,-61.
6.5752519527,32.,6.5771590629,-34.
6.5772949615,32.,6.579161779,-22.
6.5792960086,25.,6.5811580577,-3.
6.5812953868,17.,6.5831393161,25.
6.5832692542,-2.,6.5851632514,47.
6.5852981963,-6.,6.5871511855,64.
6.5872751632,6.,6.5891429344,62.
6.5892759719,14.,6.5911001125,47.
6.5912429252,22.,6.5931309619,59.
6.5933081069,16.,6.5951589504,73.
6.5952960410,21.,6.5971170822,76.
6.5972529807,35.,6.5991147914,39.
6.5992518821,57.,6.6011933246,-1.
6.6013282695,66.,6.6032861629,-25.
6.6033362308,57.,6.6052252212,-38.
6.6053222576,50.,6.6075393119,-28.
6.6075471797,41.,6.6091367164,-19.
6.6093088546,35.,6.6111313262,-27.
6.6113091865,36.,6.6131233135,-12.
6.6132582584,22.,6.6151482025,24.
6.6153112808,3.,6.6171301761,45.
6.6173092285,4.,6.6191576877,48.
6.6192950168,27.,6.6211170116,44.
6.6212541023,42.,6.6231593051,16.
6.6233402648,54.,6.6251312652,4.
6.6253081718,49.,6.6271292129,15.
6.6273082652,41.,6.6291166702,4.
6.6292530456,42.,6.6311580100,-7.
6.6313399234,56.,6.6331900516,-33.
6.6333283344,58.,6.6351653495,-56.
6.6352993408,60.,6.6371232429,-90.
6.6372531810,53.,6.6391300121,-101.
6.6393069187,52.,6.6411320129,-93.
6.6413079658,52.,6.6431600013,-77.
6.6432961383,51.,6.6451159873,-51.
6.6452530780,48.,6.6471611419,-28.
6.6472960868,38.,6.6491590896,0.
6.6492959419,19.,6.6511889854,19.
6.6513239303,10.,6.6532522598,40.
6.6532563129,5.,6.6552573600,57.
6.6553083816,14.,6.6572171607,47.
6.6573623576,25.,6.6591738620,41.
6.6592658916,30.,6.6611031452,65.
6.6612390437,16.,6.6631671348,84.
6.6633011260,21.,6.6651779571,76.
6.6653019348,44.,6.6671611228,37.
6.6672560134,64.,6.6691030422,2.
6.6692799487,68.,6.6711310306,-23.
6.6713091293,63.,6.673129932,-8.
6.673307077,52.,6.6751300254,-22.
6.6752649703,57.,6.6771050849,-36.
6.6772381225,57.,6.6791316428,-31.
6.6793080726,44.,6.6811293521,0.
6.6813081661,15.,6.6831792751,25.
6.683311359,13.,6.6851471820,59.
6.6853221813,18.,6.6871532359,57.
6.6873191753,36.,6.6891437927,35.
6.6892770686,54.,6.6911419788,19.
6.6912330547,58.,6.6931430259,7.
6.6933189788,58.,6.6951860347,19.
6.6952759185,51.,6.6971460738,7.
6.6973210731,63.,6.6990996757,-3.
6.6992451110,64.,6.7011312404,-40.
6.7013422408,66.,6.7032162109,-62.
6.7033592620,59.,6.7051752963,-93.
6.7054551997,55.,6.7071353355,-105.
6.7072733798,57.,6.7092272201,-102.
6.7093519130,64.,6.7111331382,-96.
6.7113081374,69.,6.7131351390,-52.
6.7132669845,46.,6.7151109138,-36.
6.7152410903,30.,6.7171451011,-11.
6.7173141399,25.,6.7191308894,26.
6.7193077960,13.,6.7211321750,42.
6.7212652126,19.,6.7231062808,45.
6.7232402721,30.,6.7251311698,38.
6.7253092685,30.,6.7271293559,43.
6.727309362,28.,6.7291318336,58.
6.7292651096,28.,6.7311040321,66.
6.731238977,40.,6.7331310668,63.
6.7333089271,48.,6.7351302066,47.
6.7353083053,49.,6.7371331611,8.
6.7372671523,66.,6.7393831172,-1.
6.7395159164,66.,6.7411700645,-11.
6.7413009563,70.,6.7431310573,-36.
6.7432650485,75.,6.7451321044,-35.
6.745265142,59.,6.7471040645,-19.
6.7472390094,38.,6.7491308608,18.
6.7493082443,21.,6.7511302390,37.
6.7513083377,28.,6.7531181732,56.
6.7532543102,33.,6.7551592746,46.
6.755341188,41.,6.7571612754,43.
6.7572983661,44.,6.7591306129,30.
6.7593096652,53.,6.7611321369,31.
6.7612670818,57.,6.7631679931,35.
6.7633479991,65.,6.7651440063,3.
6.7653170982,71.,6.7671309867,-8.
6.7673081317,62.,6.7691308418,-24.
6.7692648330,52.,6.7711321273,-45.
6.7713531413,48.,6.7731319824,-71.
6.7733110347,54.,6.7751311221,-100.
6.7753089824,59.,6.7771181026,-110.
6.7772549548,63.,6.7791606345,-117.
6.7793406406,58.,6.7811607280,-91.
6.7812971034,42.,6.7831300655,-39.
6.7833091178,13.,6.7851349273,-6.
6.7852760711,6.,6.7871359744,20.
6.7873550811,15.,6.7891389289,26.
6.7893101135,20.,6.7911321082,32.
6.7912660995,21.,6.7931069293,39.
6.7932459274,13.,6.7951311031,52.
6.7953089633,11.,6.7971309581,52.
6.7973100105,29.,6.7991317668,60.
6.7992657581,31.,6.8011180320,49.
6.8012551227,39.,6.8031600871,33.
6.8032981315,43.,6.8051999965,24.
6.8053380409,46.,6.8072461047,3.
6.8072971263,60.,6.8091188827,-17.
6.809255735,67.,6.8111609378,-38.
6.8112980285,65.,6.813161985,-44.
6.8132990756,45.,6.8151339450,-30.
6.8152679363,32.,6.8171109119,11.
6.8172389427,15.,6.8191455760,41.
6.8193239131,16.,6.8211869159,55.
6.8213211456,21.,6.8231452861,44.
6.8232802310,32.,6.8251453796,41.
6.8253213325,37.,6.8271871963,55.
6.8273202339,40.,6.8291984954,41.
6.8292898097,58.,6.8311187187,20.
6.8312558093,67.,6.8331598201,6.
6.8333410182,59.,6.8351599136,4.
6.8352979579,47.,6.8371640601,-10.
6.8372990051,43.,6.8391429344,-30.
6.8392681041,46.,6.8411339679,-42.
6.8413521209,52.,6.8431309619,-93.
6.8433090606,63.,6.8451320091,-120.
6.8453101077,66.,6.8471061149,-116.
6.8472401061,48.,6.8491317191,-83.
6.8493100562,25.,6.8511320510,-44.
6.8513099113,8.,6.8532000938,-10.
6.8532899776,6.,6.8551501193,17.
6.8552910247,14.,6.8572000423,20.
6.8573330798,19.,6.8591617503,20.
6.8592988410,18.,6.8611630359,39.
6.8612989345,16.,6.8631249824,54.
6.8632589736,13.,6.8651439109,55.
6.8653150955,29.,6.8671330371,46.
6.8673111358,40.,6.8691314617,45.
6.8692649761,38.,6.8711179653,28.
6.8712569633,42.,6.8731609741,19.
6.8733431259,54.,6.8751319805,9.
6.8753091255,64.,6.8771609226,-28.
6.8772989669,73.,6.8791185775,-46.
6.8792547145,68.,6.8811627784,-45.
6.8812989154,48.,6.8831600108,-29.
6.8832980552,39.,6.8851920524,13.
6.8853360572,25.,6.8871361175,35.
6.8872682014,22.,6.8891681590,34.
6.8893002429,28.,6.8911608615,46.
6.8912969985,26.,6.8931173244,56.
6.8932973304,30.,6.8951183715,51.
6.8952552238,50.,6.8971642413,40.
6.8972991863,60.,6.8991617122,25.
6.8992978492,63.,6.9011191287,14.
6.9012552657,57.,6.9031602302,7.
6.903342382,52.,6.9052332797,11.
6.9053231635,51.,6.9073251643,-12.
6.9073501983,64.,6.9091185489,-49.
6.9092558780,70.,6.9111317554,-101.
6.9113546768,74.,6.9131330409,-117.
6.9133099475,62.,6.9151421943,-108.
6.9153143325,43.,6.9171313205,-75.
6.9172581592,27.,6.9191345134,-33.
6.9193529048,23.,6.9211329379,-11.
6.9213100829,24.,6.9231330314,2.
6.9233120838,28.,6.9251331249,10.
6.9252690234,18.,6.927162067,35.
6.9273432651,8.,6.9291330734,58.
6.9293090263,11.,6.9311322131,45.
6.9313103118,36.,6.9331332603,49.
6.9332672515,40.,6.9351612487,42.
6.9353422084,36.,6.9371632495,46.
6.9372993865,38.,6.9391697803,53.
6.9393006721,45.,6.9411379257,30.
6.9412681022,66.,6.9431630531,-10.
6.9432989517,80.,6.9451610008,-36.
6.9452990451,70.,6.9471620479,-59.
6.9472991386,66.,6.9491199413,-45.
6.9492560783,50.,6.9511619964,-19.
6.9512990871,43.,6.9531620899,-12.
6.9532991805,43.,6.9551621833,-5.
6.9552983203,36.,6.9571193614,28.
6.9572571674,21.,6.9592768112,58.
6.9592999378,15.,6.9611629405,58.
6.9613000312,37.,6.9631699481,37.
6.9632600704,58.,6.9651769557,28.
6.9653030792,60.,6.9671710887,24.
6.9672991195,53.,6.9691621223,30.
6.9692980209,46.,6.971119062,19.
6.9713000217,53.,6.9731630245,14.
6.9733439842,64.,6.9752010265,-25.
6.9752921024,70.,6.9771620193,-49.
6.9773000636,62.,6.9791199127,-77.
6.9792560497,54.,6.9811629215,-98.
6.9813469806,53.,6.9831999698,-79.
6.9832910457,44.,6.9852329650,-71.
6.9853240409,44.,6.9871241012,-48.
6.9872590461,38.,6.9891699710,-31.
6.9893471160,24.,6.9911328712,-8.
6.9913100162,13.,6.9931999603,21.
6.9932910362,4.,6.9951070705,47.
6.9952410617,0.,6.997164146,44.
6.9973439136,21.,6.9991628089,40.
6.9992989459,25.,7.0011631408,46.
7.0012990394,22.,7.0031191268,50.
7.0032559791,21.,7.005164043,68.
7.0053433338,29.,7.0072442451,52.
7.0073422351,47.,7.0091627994,36.
7.0092998901,56.,7.0111199775,-5.
7.0112570682,62.,7.01316394,-38.
7.0133451381,62.,7.0151661792,-32.
7.0153023162,50.,7.0171703258,-38.
